LineId,Time,Program,Content,EventId,EventTemplate
1083,07.26 14:11:09,SGTool.exe,"info.pinyin.sogou.com:80 close, 1020 bytes sent, 607 bytes received, lifetime 00:30",0e7d1eb0,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*> "
1084,07.26 14:11:25,Dropbox.exe,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,76a1e183,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1085,07.26 14:11:50,WeChat.exe,"203.205.129.102:8080 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",0fdea4b0,"<*> <*> <*> <*> not <*> through proxy proxy.cse.cuhk.edu.hk:5070 <*> <*> <*> <*> not <*> <*> <*> <*> <*> <*> , <*> <*> <*> "
1086,07.26 14:11:52,WeChat.exe,203.205.146.15:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,6761b144,<*> open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1087,07.26 14:12:28,Dropbox.exe,"client-cf.dropbox.com:443 close, 3934 bytes (3.84 <*>) sent, 5647 bytes (5.51 <*>) received, lifetime 01:03",91468c31,"client-cf.dropbox.com:443 close , <*> bytes ( <*> < * > ) sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
1088,07.26 14:12:29,Dropbox.exe,"client-cf.dropbox.com:443 close, 4478 bytes (4.37 <*>) sent, 16913 bytes (16.5 <*>) received, lifetime 01:01",3c50f86e,"client-cf.dropbox.com:443 close , <*> bytes ( <*> < * > ) sent , <*> bytes ( <*> < * > ) received , lifetime 01:01 "
1089,07.26 14:13:05,chrome.exe *64,people-pa.clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,05c795f5,people-pa.clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1090,07.26 14:13:10,chrome.exe *64,f-log-extension.grammarly.io:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,af1e97eb,f-log-extension.grammarly.io:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1091,07.26 14:13:17,chrome.exe *64,"lh6.googleusercontent.com:443 close, 471 bytes sent, 4694 bytes (4.58 <*>) received, lifetime 00:11",de3aea65,"<*> close , <*> bytes sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
1092,07.26 14:15:07,WeChat.exe,"qbwup.imtt.qq.com:80 close, 494 bytes sent, 208 bytes received, lifetime 00:32",0e7d1eb0,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*> "
1093,07.26 14:16:11,Dropbox.exe,d.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,eee3c23f,d.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1094,07.26 14:17:01,chrome.exe *64,"www.google.com.hk:443 close, 2411 bytes (2.35 <*>) sent, 2093 bytes (2.04 <*>) received, lifetime 04:01",f0b12302,"www.google.com.hk:443 close , <*> bytes ( <*> < * > ) sent , <*> bytes ( <*> < * > ) received , lifetime 04:01 "
1095,07.26 14:17:45,Acrobat.exe,"ocsp.digicert.com:80 close, 942 bytes sent, 3184 bytes (3.10 <*>) received, lifetime 00:07",de3aea65,"<*> close , <*> bytes sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
1096,07.26 14:21:40,chrome.exe *64,mail-attachment.googleusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,e059a0d2,mail-attachment.googleusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1097,07.26 14:21:41,chrome.exe *64,ssl.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2262af4c,ssl.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1098,07.26 14:22:35,Acrobat.exe,"static.adobelogin.com:443 close, 356 bytes sent, 3523 bytes (3.44 <*>) received, lifetime 00:02",de3aea65,"<*> close , <*> bytes sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
1099,07.26 14:23:31,Dropbox.exe,"block-edge.dropbox.com:443 close, 861480 bytes (841 <*>) sent, 5464 bytes (5.33 <*>) received, lifetime 01:45",7c2b27b6,"<*> close , <*> bytes ( <*> < * > ) sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
1100,07.26 14:24:32,YodaoDict.exe,cidian.youdao.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,318f022b,cidian.youdao.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1101,07.26 14:24:43,YodaoDict.exe,dict.youdao.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,edf58443,dict.youdao.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1102,07.26 14:24:58,YodaoDict.exe,impservice.dictapp.youdao.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,910accbb,impservice.dictapp.youdao.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1103,07.26 14:25:41,chrome.exe *64,"capi.grammarly.com:443 close, 4974 bytes (4.85 <*>) sent, 8661 bytes (8.45 <*>) received, lifetime 02:13",7c2b27b6,"<*> close , <*> bytes ( <*> < * > ) sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
1104,07.26 14:25:47,chrome.exe *64,ogs.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,6761b144,<*> open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1105,07.26 14:25:47,chrome.exe *64,ssl.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2262af4c,ssl.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1106,07.26 14:25:58,chrome.exe *64,ssl.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2262af4c,ssl.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1107,07.26 14:27:34,YodaoDict.exe,"cidian.youdao.com:80 close, 2369 bytes (2.31 <*>) sent, 1583 bytes (1.54 <*>) received, lifetime 02:59",0e6e5143,"<*> close , <*> bytes <*> <*> <*> <*> <*> <*> sent , <*> bytes <*> <*> <*> <*> <*> <*> received , lifetime <*> "
1108,07.26 14:28:55,chrome.exe *64,"3.client-channel.google.com:443 close, 27694 bytes (27.0 <*>) sent, 165991 bytes (162 <*>) received, lifetime 01:07:37",7c2b27b6,"<*> close , <*> bytes ( <*> < * > ) sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
1109,07.26 14:30:30,chrome.exe *64,lh3.googleusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,6049985d,lh3.googleusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1110,07.26 14:30:31,chrome.exe *64,www.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,9d373183,www.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1111,07.26 14:30:32,chrome.exe *64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,58d25d64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1112,07.26 14:30:32,chrome.exe *64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,58d25d64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1113,07.26 14:30:32,chrome.exe *64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,58d25d64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1114,07.26 14:30:32,chrome.exe *64,www.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,18e5e276,www.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1115,07.26 14:30:32,chrome.exe *64,sestat.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,d61887fa,sestat.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1116,07.26 14:30:32,chrome.exe *64,sestat.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,d61887fa,sestat.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1117,07.26 14:30:32,chrome.exe *64,suggestion.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,05faafe4,suggestion.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1118,07.26 14:30:32,chrome.exe *64,d3cv4a9a9wh0bt.cloudfront.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,d2696425,d3cv4a9a9wh0bt.cloudfront.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1119,07.26 14:30:35,chrome.exe *64,i9.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,19175804,i9.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1120,07.26 14:30:43,chrome.exe *64,"s1.bdstatic.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:11",4bec415d,"s1.bdstatic.com:80 close , 0 bytes sent , 0 bytes received , lifetime <*> "
1121,07.26 14:30:43,chrome.exe *64,"www.baidu.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:11",82c1411b,"www.baidu.com:80 close , 0 bytes sent , 0 bytes received , lifetime <*> "
1122,07.26 14:30:44,chrome.exe *64,"ss.bdimg.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:11",dc51a9eb,"ss.bdimg.com:80 close , 0 bytes sent , 0 bytes received , lifetime <*> "
1123,07.26 14:30:45,chrome.exe *64,news.4399.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,11f954f3,news.4399.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1124,07.26 14:31:01,chrome.exe *64,"i9.baidu.com:80 close, 1671 bytes (1.63 <*>) sent, 4659 bytes (4.54 <*>) received, lifetime 00:26",7c2b27b6,"<*> close , <*> bytes ( <*> < * > ) sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
1125,07.26 14:31:08,chrome.exe *64,"i9.baidu.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:27",05660840,"i9.baidu.com:80 close , 0 bytes sent , 0 bytes received , lifetime 00:27 "
1126,07.26 14:31:08,chrome.exe *64,"i9.baidu.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:27",05660840,"i9.baidu.com:80 close , 0 bytes sent , 0 bytes received , lifetime 00:27 "
1127,07.26 14:31:10,chrome.exe *64,comment.5054399.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,0bc42bfd,comment.5054399.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1128,07.26 14:31:11,chrome.exe *64,xin.4399.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,6761b144,<*> open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1129,07.26 14:31:12,chrome.exe *64,newsapp.5054399.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,44578945,newsapp.5054399.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1130,07.26 14:31:31,chrome.exe *64,"cbjs.baidu.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:19",7719a814,"<*> close , 0 bytes sent , 0 bytes received , lifetime <*> "
1131,07.26 14:31:31,chrome.exe *64,"bdimg.share.baidu.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:19",7719a814,"<*> close , 0 bytes sent , 0 bytes received , lifetime <*> "
1132,07.26 14:31:31,chrome.exe *64,"ubmcmm.baidustatic.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:19",7719a814,"<*> close , 0 bytes sent , 0 bytes received , lifetime <*> "
1133,07.26 14:31:31,chrome.exe *64,"s1.img4399.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:21",7719a814,"<*> close , 0 bytes sent , 0 bytes received , lifetime <*> "
1134,07.26 14:31:31,chrome.exe *64,"ubmcmm.baidustatic.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:19",7719a814,"<*> close , 0 bytes sent , 0 bytes received , lifetime <*> "
1135,07.26 14:32:04,chrome.exe *64,"c.cnzz.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:30",7719a814,"<*> close , 0 bytes sent , 0 bytes received , lifetime <*> "
1136,07.26 14:34:45,chrome.exe *64,"www.evernote.com:443 close, 4733 bytes (4.62 <*>) sent, 8179 bytes (7.98 <*>) received, lifetime 04:12",459c9c1c,"www.evernote.com:443 close , <*> bytes ( <*> < * > ) sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
1137,07.26 14:35:08,WeChat.exe,"qbwup.imtt.qq.com:80 close, 494 bytes sent, 208 bytes received, lifetime 00:32",0e7d1eb0,"<*> close , <*> bytes sent , <*> bytes received , lifetime <*> "
1138,07.26 14:35:08,Dropbox.exe,"block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",b476c2d9,"block.dropbox.com:443 close , 0 bytes sent , 0 bytes received , lifetime < 1 sec "
1139,07.26 14:39:29,chrome.exe *64,"clients4.google.com:443 close, 11736 bytes (11.4 <*>) sent, 8496 bytes (8.29 <*>) received, lifetime 08:46",1d65b5c6,"clients4.google.com:443 close , <*> bytes ( <*> < * > ) sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
1140,07.26 14:40:28,chrome.exe *64,"clients6.google.com:443 close, 3025 bytes (2.95 <*>) sent, 6726 bytes (6.56 <*>) received, lifetime 05:20",a0638952,"clients6.google.com:443 close , <*> bytes ( <*> < * > ) sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
1141,07.26 14:43:52,chrome.exe *64,"mtalk.google.com:5228 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",606d9ddb,"mtalk.google.com:5228 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server can not establish a connection with the target , status code 403 "
1142,07.26 14:44:17,chrome.exe *64,clients2.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,9bcf4171,clients2.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1143,07.26 14:44:23,chrome.exe *64,mtalk.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7f2443c,mtalk.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1144,07.26 14:44:36,WeChat.exe,qbwup.imtt.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,6ccb8e61,qbwup.imtt.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1145,07.26 14:45:35,chrome.exe *64,www.google.com.hk:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a97001ec,www.google.com.hk:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1146,07.26 14:45:38,chrome.exe *64,sestat.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,d61887fa,sestat.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1147,07.26 14:45:38,chrome.exe *64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,58d25d64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1148,07.26 14:45:38,chrome.exe *64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,58d25d64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1149,07.26 14:45:38,chrome.exe *64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,58d25d64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1150,07.26 14:45:38,chrome.exe *64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,58d25d64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1151,07.26 14:45:39,chrome.exe *64,suggestion.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,05faafe4,suggestion.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1152,07.26 14:45:39,chrome.exe *64,suggestion.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,05faafe4,suggestion.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1153,07.26 14:45:39,chrome.exe *64,sclick.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,d9f54b8a,<*> <*> <*> <*> <*> <*> 
1154,07.26 14:45:40,chrome.exe *64,ss.bdimg.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,da986b20,ss.bdimg.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1155,07.26 14:45:41,chrome.exe *64,"www.baidu.com:80 close, 9987 bytes (9.75 <*>) sent, 148343 bytes (144 <*>) received, lifetime 00:03",1c829fa0,"www.baidu.com:80 close , <*> bytes ( <*> < * > ) sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
1156,07.26 14:45:43,chrome.exe *64,dj1.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1487567b,dj1.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1157,07.26 14:45:49,chrome.exe *64,"t12.baidu.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:11",af86843d,"t12.baidu.com:80 close , 0 bytes sent , 0 bytes received , lifetime 00:11 "
1158,07.26 14:45:49,chrome.exe *64,"t12.baidu.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:11",af86843d,"t12.baidu.com:80 close , 0 bytes sent , 0 bytes received , lifetime 00:11 "
1159,07.26 14:45:50,chrome.exe *64,ss0.baidu.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,9a39a9f3,ss0.baidu.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1160,07.26 14:45:50,chrome.exe *64,hpd.baidu.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,da6e1e1b,hpd.baidu.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1161,07.26 14:45:52,chrome.exe *64,ubmcmm.baidustatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,77d0491d,ubmcmm.baidustatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1162,07.26 14:45:52,chrome.exe *64,eclick.baidu.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,cf4b4241,eclick.baidu.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1163,07.26 14:46:05,chrome.exe *64,"dup.baidustatic.com:443 close, 333 bytes sent, 3697 bytes (3.61 <*>) received, lifetime 00:14",71b99b99,"<*> close , <*> bytes sent , <*> bytes <*> <*> <*> <*> <*> <*> received , lifetime <*> "
1164,07.26 14:46:13,chrome.exe *64,"dj1.baidu.com:80 close, 1369 bytes (1.33 <*>) sent, 289 bytes received, lifetime 00:30",bf60edc0,"<*> close , <*> bytes ( <*> < * > ) sent , <*> bytes received , lifetime <*> "
1165,07.26 14:50:09,Dropbox.exe,"client-lb.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",b31a8e26,"client-lb.dropbox.com:443 close , 0 bytes sent , 0 bytes received , lifetime < 1 sec "
1166,07.26 14:50:44,WeChat.exe,"short.weixin.qq.com:80 close, 785 bytes sent, 145 bytes received, lifetime <1 sec",c79d3a91,"short.weixin.qq.com:80 close , <*> bytes sent , <*> bytes received , lifetime < 1 sec "
1167,07.26 14:51:20,chrome.exe *64,clients5.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,c6ae5a5b,clients5.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1168,07.26 14:51:21,chrome.exe *64,www.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,9d373183,www.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1169,07.26 14:51:22,chrome.exe *64,s1.bdstatic.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,6761b144,<*> open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1170,07.26 14:51:22,chrome.exe *64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,58d25d64,t12.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1171,07.26 14:51:24,chrome.exe *64,ss.bdimg.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,da986b20,ss.bdimg.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1172,07.26 14:51:25,chrome.exe *64,i7.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,8f6fbd5e,i7.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1173,07.26 14:51:25,chrome.exe *64,i7.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,8f6fbd5e,i7.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1174,07.26 14:51:26,chrome.exe *64,www.evernote.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,8adbb4f8,www.evernote.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1175,07.26 14:51:31,chrome.exe *64,dj1.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,1487567b,dj1.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1176,07.26 14:51:31,chrome.exe *64,sestat.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,d61887fa,sestat.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1177,07.26 14:51:31,chrome.exe *64,"sclick.baidu.com:80 close, 1971 bytes (1.92 <*>) sent, 401 bytes received, lifetime 00:08",bf60edc0,"<*> close , <*> bytes ( <*> < * > ) sent , <*> bytes received , lifetime <*> "
1178,07.26 14:51:31,chrome.exe *64,clients4.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,72770db9,clients4.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1179,07.26 14:51:35,chrome.exe *64,"s1.bdstatic.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:13",4bec415d,"s1.bdstatic.com:80 close , 0 bytes sent , 0 bytes received , lifetime <*> "
1180,07.26 14:51:35,chrome.exe *64,sclick.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,d9f54b8a,<*> <*> <*> <*> <*> <*> 
1181,07.26 14:51:37,chrome.exe *64,www.3367.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,6761b144,<*> open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1182,07.26 14:51:37,chrome.exe *64,img.3367.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,38beffb0,img.3367.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1183,07.26 14:51:38,chrome.exe *64,assets.changyan.sohu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,6761b144,<*> open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1184,07.26 14:51:39,chrome.exe *64,bdimg.share.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,6761b144,<*> open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1185,07.26 14:51:40,chrome.exe *64,clients1.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,7b768c63,clients1.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1186,07.26 14:51:40,chrome.exe *64,s.360.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,6761b144,<*> open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1187,07.26 14:51:42,chrome.exe *64,long.open.weixin.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2a892330,long.open.weixin.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS 
1188,07.26 14:51:46,chrome.exe *64,"changyan.sohu.com:80 close, 6361 bytes (6.21 <*>) sent, 6197 bytes (6.05 <*>) received, lifetime 00:08",7c2b27b6,"<*> close , <*> bytes ( <*> < * > ) sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
1189,07.26 14:51:49,chrome.exe *64,"t12.baidu.com:80 close, 837 bytes sent, 4059 bytes (3.96 <*>) received, lifetime 00:27",de3aea65,"<*> close , <*> bytes sent , <*> bytes ( <*> < * > ) received , lifetime <*> "
