LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate
1110,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x0268000a': four character codes must be four characters long.,1c9767ed,Cocoa scripting error for <*> four character codes must be four characters <*> 
1111,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02720002': four character codes must be four characters long.,1c9767ed,Cocoa scripting error for <*> four character codes must be four characters <*> 
1112,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02740004': four character codes must be four characters long.,1c9767ed,Cocoa scripting error for <*> four character codes must be four characters <*> 
1113,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02cc0000': four character codes must be four characters long.,1c9767ed,Cocoa scripting error for <*> four character codes must be four characters <*> 
1114,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02d10001': four character codes must be four characters long.,1c9767ed,Cocoa scripting error for <*> four character codes must be four characters <*> 
1115,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02770011': four character codes must be four characters long.,1c9767ed,Cocoa scripting error for <*> four character codes must be four characters <*> 
1116,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02780026': four character codes must be four characters long.,1c9767ed,Cocoa scripting error for <*> four character codes must be four characters <*> 
1117,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x027b0006': four character codes must be four characters long.,1c9767ed,Cocoa scripting error for <*> four character codes must be four characters <*> 
1118,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x027e0001': four character codes must be four characters long.,1c9767ed,Cocoa scripting error for <*> four character codes must be four characters <*> 
1119,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02801000': four character codes must be four characters long.,1c9767ed,Cocoa scripting error for <*> four character codes must be four characters <*> 
1120,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02950006': four character codes must be four characters long.,1c9767ed,Cocoa scripting error for <*> four character codes must be four characters <*> 
1121,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x0295001d': four character codes must be four characters long.,1c9767ed,Cocoa scripting error for <*> four character codes must be four characters <*> 
1122,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x029f0014': four character codes must be four characters long.,1c9767ed,Cocoa scripting error for <*> four character codes must be four characters <*> 
1123,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x029f003a': four character codes must be four characters long.,1c9767ed,Cocoa scripting error for <*> four character codes must be four characters <*> 
1124,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02a60001': four character codes must be four characters long.,1c9767ed,Cocoa scripting error for <*> four character codes must be four characters <*> 
1125,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02b60001': four character codes must be four characters long.,1c9767ed,Cocoa scripting error for <*> four character codes must be four characters <*> 
1126,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02b70006': four character codes must be four characters long.,1c9767ed,Cocoa scripting error for <*> four character codes must be four characters <*> 
1127,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02cb000d': four character codes must be four characters long.,1c9767ed,Cocoa scripting error for <*> four character codes must be four characters <*> 
1128,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,.sdef warning for argument '' of command 'can continue previous list' in suite 'Microsoft Word Suite': '4023' is not a valid type name.,8ddf4f52,<*> <*> for <*> <*> <*> <*> <*> <*> <*> <*> in <*> <*> <*> <*> <*> is <*> <*> <*> <*> <*> 
1129,Jul,4,23:25:29,calvisitor-10-105-162-105,WeChat,24144,,jemmytest,9e08cdfc,<*> 
1130,Jul,4,23:30:23,calvisitor-10-105-162-105,QQ,10018,,FA||Url||taskID[2019353519] dealloc,b5f8f0ab,<*> <*> 
1131,Jul,4,23:31:49,calvisitor-10-105-162-105,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,01d2c0b6,<*> pid <*> failed to act on a ping it dequeued before timing <*> 
1132,Jul,4,23:49:42,calvisitor-10-105-162-105,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9950712080>.,698d7874,<*> <*> Failed to composit image for descriptor <*> <*> 
1133,Jul,4,23:50:59,calvisitor-10-105-162-105,quicklookd,35391,,objc[35391]: Class TSUAtomicLRUCache is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.,3dd88751,<*> <*> <*> is <*> in <*> <*> <*> <*> One <*> the <*> will <*> <*> <*> one is <*> 
1134,Jul,4,23:50:59,calvisitor-10-105-162-105,garcon,35461,,Invalidating watch set.,e0afaf2b,<*> <*> <*> 
1135,Jul,4,23:50:59,calvisitor-10-105-162-105,QuickLookSatellite,35448,,objc[35448]: Class TSUCustomFormatData is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.,3dd88751,<*> <*> <*> is <*> in <*> <*> <*> <*> One <*> the <*> will <*> <*> <*> one is <*> 
1136,Jul,4,23:51:29,calvisitor-10-105-162-105,secd,276,,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",f7ca109a,<*> sync with device <*> Error Domain <*> Code <*> <*> identity not <*> <*> <*> Account identity not <*> 
1137,Jul,4,23:53:29,calvisitor-10-105-162-105,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9950712080>.,698d7874,<*> <*> Failed to composit image for descriptor <*> <*> 
1138,Jul,4,23:55:28,calvisitor-10-105-162-105,CalendarAgent,279,,[<*>] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].],c4f65807,<*> <*> to parse response to <*> because of <*> <*> <*> <*> 
1139,Jul,5,00:02:22,calvisitor-10-105-162-105,WeChat,24144,,jemmytest,9e08cdfc,<*> 
1140,Jul,5,00:03:06,calvisitor-10-105-162-105,sharingd,30299,,00:03:06.178 : Started generating hashes,86e27feb,<*> <*> Started <*> hashes 
1141,Jul,5,00:03:36,calvisitor-10-105-162-105,sharingd,30299,,00:03:36.715 : BTLE scanning started,199c21e1,<*> <*> <*> scanning started 
1142,Jul,5,00:09:34,calvisitor-10-105-162-105,WeChat,24144,,jemmytest,9e08cdfc,<*> 
1143,Jul,5,00:17:32,calvisitor-10-105-162-105,com.apple.WebKit.WebContent,35435,,"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of 21335 bytes @ 5481561 took 0.501237 sec. to complete, 16 reads >= 0.5 sec.",70320e6d,<*> <*> <*> <*> <*> read of <*> bytes <*> <*> took <*> <*> to <*> <*> reads <*> <*> <*> 
1144,Jul,5,00:17:35,calvisitor-10-105-162-105,locationd,82,,Location icon should now be in state 'Inactive',a7fa6f3e,Location icon should now be in state <*> 
1145,Jul,5,00:17:50,authorMacBook-Pro,corecaptured,35613,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,4000d3f8,<*> Exiting <*> 
1146,Jul,5,00:17:52,authorMacBook-Pro,kernel,0,,AirPort: Link Up on en0,4b423e87,<*> Link Up on <*> 
1147,Jul,5,00:18:04,authorMacBook-Pro,QQ,10018,,button report: 0x80039B7,d2d784d7,button <*> <*> 
1148,Jul,5,00:18:07,authorMacBook-Pro,QQ,10018,,button report: 0X80076ED,d2d784d7,button <*> <*> 
1149,Jul,5,00:18:09,authorMacBook-Pro,com.apple.AddressBook.InternetAccountsBridge,35618,,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,3c3314a6,<*> <*> <*> failed <*> <*> <*> <*> Operation not permitted 
1150,Jul,5,00:18:12,authorMacBook-Pro,AddressBookSourceSync,35614,,Unrecognized attribute value: t:AbchPersonItemType,b9579ad2,Unrecognized attribute <*> <*> 
1151,Jul,5,00:21:07,authorMacBook-Pro,Google Chrome,35628,,-_continuousScroll is deprecated for NSScrollWheel. Please use -hasPreciseScrollingDeltas.,f90df12f,<*> <*> <*> <*> <*> <*> <*> <*> 
1152,Jul,5,00:21:07,authorMacBook-Pro,Google Chrome,35628,,-deviceDeltaY is deprecated for NSScrollWheel. Please use -scrollingDeltaY.,f90df12f,<*> <*> <*> <*> <*> <*> <*> <*> 
1153,Jul,5,00:28:42,authorMacBook-Pro,com.apple.WebKit.WebContent,35671,,[00:28:42.167] (Fig) signalled err=-12871,347334c7,<*> <*> <*> <*> <*> 
1154,Jul,5,00:29:04,authorMacBook-Pro,com.apple.WebKit.WebContent,35671,,[00:29:04.085] <<<< CRABS >>>> crabsWaitForLoad: [0x7fbc7ac683a0] Wait time out - -1001 (msRequestTimeout -1),31600ea2,<*> <*> CRABS <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1155,Jul,5,00:29:25,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 22710 failed: 3 - No network route,a3cf4da1,<*> <*> <*> <*> <*> No network route 
1156,Jul,5,00:30:00,calvisitor-10-105-163-10,syslogd,44,,"Configuration Notice: ASL Module ""<*>"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.",b0d9fb0f,Configuration <*> ASL Module <*> claims selected <*> Those messages may not appear in standard system log files or in the ASL <*> 
1157,Jul,5,00:33:56,calvisitor-10-105-163-10,locationd,82,,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1001 ""The request timed out."" UserInfo={NSUnderlyingError=0x7fb7ed616c80 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 ""The request timed out."" UserInfo={NSErrorFailingURLStringKey=https://<*>/clls/wloc, NSErrorFailingURLKey=https://<*>/clls/wloc, _kCFStreamErrorCodeKey=-2102, _kCFStreamErrorDomainKey=4, NSLocalizedDescription=The request timed out.}}, NSErrorFailingURLStringKey=https://<*>/clls/wloc, NSErrorFailingURLKey=https://<*>/clls/wloc, _kCFStreamErrorDomainKey=4, _kCFStreamErrorCodeKey=-2102, NSLocalizedDescription=The request timed out.}",4c1687a8,<*> failed with Error Error Domain <*> Code <*> <*> request timed <*> <*> <*> <*> <*> Domain <*> Code <*> <*> request timed <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> The request timed <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> The request timed <*> 
1158,Jul,5,00:47:16,calvisitor-10-105-163-10,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,01d2c0b6,<*> pid <*> failed to act on a ping it dequeued before timing <*> 
1159,Jul,5,00:53:57,calvisitor-10-105-163-10,locationd,82,,"NETWORK: no response from server, reachability, 2, queryRetries, 2",1f3a124c,<*> <*> <*> <*> <*> <*> <*> <*> <*> 
1160,Jul,5,00:55:33,calvisitor-10-105-163-10,locationd,82,,"NETWORK: requery, 0, 0, 0, 0, 284, items, fQueryRetries, 0, fLastRetryTimestamp, 520934130.6",e39149bc,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1161,Jul,5,00:58:26,calvisitor-10-105-163-10,wirelessproxd,75,,Failed to stop a scan - central is not powered on: 4,e0b1e7a0,<*> to <*> <*> <*> <*> <*> is not powered <*> <*> 
1162,Jul,5,00:58:27,calvisitor-10-105-163-10,WindowServer,184,,"device_generate_desktop_screenshot: authw 0x7fa82407ea00(2000), shield 0x7fa82435f400(2001)",eb46a62c,<*> <*> <*> shield <*> 
1163,Jul,5,01:19:55,calvisitor-10-105-163-10,kernel,0,,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),9d2ee03a,<*> <*> <*> Wake <*> <*> <*> 
1164,Jul,5,01:33:27,calvisitor-10-105-163-10,kernel,0,,en0: channel changed to 1,b042f28f,<*> channel changed to <*> 
1165,Jul,5,01:47:03,calvisitor-10-105-163-10,kernel,0,,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 7,9a5c2fed,<*> <*> retries <*> 
1166,Jul,5,02:27:53,calvisitor-10-105-163-10,com.apple.AddressBook.InternetAccountsBridge,35749,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 2,20202d4a,<*> <*> <*> No of <*> <*> 
1167,Jul,5,02:27:53,calvisitor-10-105-163-10,com.apple.CDScheduler,258,,Thermal pressure state: 1 Memory pressure state: 0,84fe619a,Thermal pressure <*> <*> Memory pressure <*> <*> 
1168,Jul,5,02:27:57,calvisitor-10-105-163-10,com.apple.AddressBook.InternetAccountsBridge,35749,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,20202d4a,<*> <*> <*> No of <*> <*> 
1169,Jul,5,02:28:22,calvisitor-10-105-163-10,kernel,0,,ARPT: 720406.265686: AirPort_Brcm43xx::powerChange: System Sleep,3f20791b,<*> <*> <*> System Sleep 
1170,Jul,5,02:41:24,calvisitor-10-105-163-10,kernel,0,,ARPT: 720413.304306: wl0: setup_keepalive: Remote IP: <*>,9f5c91e6,<*> <*> <*> <*> Remote <*> <*> 
1171,Jul,5,02:54:51,calvisitor-10-105-163-10,kernel,0,,AppleCamIn::wakeEventHandlerThread,9e08cdfc,<*> 
1172,Jul,5,03:08:26,calvisitor-10-105-163-10,kernel,0,,en0: BSSID changed to 5c:50:15:4c:18:13,dc6ccaae,<*> <*> changed to <*> 
1173,Jul,5,03:08:26,calvisitor-10-105-163-10,kernel,0,,en0: BSSID changed to 5c:50:15:4c:18:13,dc6ccaae,<*> <*> changed to <*> 
1174,Jul,5,03:08:49,calvisitor-10-105-163-10,sandboxd,129,[35762],<*>(35762) deny network-outbound /private/var/run/mDNSResponder,964ad79f,<*> deny <*> <*> 
1175,Jul,5,03:35:40,calvisitor-10-105-163-10,kernel,0,,RTC: PowerByCalendarDate setting ignored,bfd5d6bb,<*> <*> setting ignored 
1176,Jul,5,03:35:45,calvisitor-10-105-163-10,kernel,0,,ARPT: 720580.338311: AirPort_Brcm43xx::powerChange: System Sleep,3f20791b,<*> <*> <*> System Sleep 
1177,Jul,5,03:49:12,calvisitor-10-105-163-10,kernel,0,,Wake reason: RTC (Alarm),a31ed83d,Wake <*> <*> <*> 
1178,Jul,5,03:49:24,calvisitor-10-105-163-10,kernel,0,,Sandbox: <*>(35773) deny(1) network-outbound /private/var/run/mDNSResponder,347334c7,<*> <*> <*> <*> <*> 
1179,Jul,5,03:49:51,calvisitor-10-105-163-10,kernel,0,,"PM response took 1988 ms (54, powerd)",5feff63a,PM response took <*> ms <*> <*> 
1180,Jul,5,03:58:47,calvisitor-10-105-163-10,kernel,0,,Wake reason: EC.SleepTimer (SleepTimer),a31ed83d,Wake <*> <*> <*> 
1181,Jul,5,03:58:47,calvisitor-10-105-163-10,kernel,0,,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3",e495eb39,<*> Identifier <*> <*> <*> <*> <*> <*> 
1182,Jul,5,04:12:21,calvisitor-10-105-163-10,syslogd,44,,ASL Sender Statistics,6bdfcbb9,ASL Sender Statistics 
1183,Jul,5,04:12:22,calvisitor-10-105-163-10,kernel,0,,**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on Device) -- 0x6000 ****,53c31d0b,<*> <*> <*> Completed <*> <*> <*> <*> <*> <*> 
1184,Jul,5,10:31:18,calvisitor-10-105-163-10,kernel,0,,"hibernate_newruntime_map time: 0 ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled 0",3908b381,<*> <*> <*> <*> <*> <*> <*> 
1185,Jul,5,10:31:18,calvisitor-10-105-163-10,kernel,0,,"hibernate_machine_init pagesDone 451550 sum2 4886d9d9, time: 197 ms, disk(0x20000) 799 Mb/s, comp bytes: 40017920 time: 27 ms 1412 Mb/s, crypt bytes: 160550912 time: 39 ms 3904 Mb/s",4709f928,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> ms <*> <*> <*> <*> <*> <*> <*> ms <*> <*> 
1186,Jul,5,10:31:18,calvisitor-10-105-163-10,kernel,0,,vm_compressor_fastwake_warmup (581519 - 591525) - starting,d9f54b8a,<*> <*> <*> <*> <*> <*> 
1187,Jul,5,10:31:18,calvisitor-10-105-163-10,kernel,0,,BuildActDeviceEntry exit,b5f8f0ab,<*> <*> 
1188,Jul,5,10:31:19,calvisitor-10-105-163-10,identityservicesd,272,,"<IMMacNotificationCenterManager: 0x7ff1b2e00ba0>: Updating enabled: YES   (Topics: ( ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"" ))",5d7d2a33,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
