LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate
1160,03-17,16:15:26.946,1702,2558,I,WindowManager,Destroying surface Surface(name=com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity) called by com.android.server.wm.WindowStateAnimator.destroySurface:<*> com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:<*> com.android.server.wm.WindowState.destroyOrSaveSurface:<*> com.android.server.wm.AppWindowToken.destroySurfaces:<*> com.android.server.wm.AppWindowToken.notifyAppStopped:<*> com.android.server.wm.WindowManagerService.notifyAppStopped:<*> com.android.server.am.ActivityStack.activityStoppedLocked:<*> com.android.server.am.ActivityManagerService.activityStopped:<*>,42f965f0,Destroying surface <*> <*> called by <*> <*> <*> <*> <*> <*> <*> <*> 
1161,03-17,16:15:26.979,1702,2250,W,ActivityManager,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,27f087f4,<*> caller <*> does not hold <*> limiting output 
1162,03-17,16:15:27.005,1702,2556,W,ActivityManager,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,27f087f4,<*> caller <*> does not hold <*> limiting output 
1163,03-17,16:15:27.025,1702,1737,W,ActivityManager,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,27f087f4,<*> caller <*> does not hold <*> limiting output 
1164,03-17,16:15:27.039,1702,2395,W,ActivityManager,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,27f087f4,<*> caller <*> does not hold <*> limiting output 
1165,03-17,16:15:27.175,2626,2809,W,PhoneInterfaceManager,shouldBlockLocation running ...,f40c901d,<*> running <*> 
1166,03-17,16:15:27.175,2626,2809,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,b5f8f0ab,<*> <*> 
1167,03-17,16:15:27.179,1702,3137,D,PowerManagerService,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",6e9a7275,ready <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1168,03-17,16:15:27.179,1702,3137,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",e87e3e25,Acquiring suspend blocker <*> 
1169,03-17,16:15:27.188,1702,17630,D,PowerManagerService,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",6e9a7275,ready <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1170,03-17,16:15:27.188,1702,17630,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",958d708a,Releasing suspend blocker <*> 
1171,03-17,16:15:27.189,1702,3693,D,PowerManagerService,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",6e9a7275,ready <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1172,03-17,16:15:27.190,1702,3693,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",e87e3e25,Acquiring suspend blocker <*> 
1173,03-17,16:15:27.198,1702,17632,D,PowerManagerService,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",6e9a7275,ready <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1174,03-17,16:15:27.198,1702,17632,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",958d708a,Releasing suspend blocker <*> 
1175,03-17,16:15:27.236,2626,2838,W,PhoneInterfaceManager,shouldBlockLocation running ...,f40c901d,<*> running <*> 
1176,03-17,16:15:27.237,2626,2838,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,b5f8f0ab,<*> <*> 
1177,03-17,16:15:27.269,1702,1737,W,ActivityManager,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,27f087f4,<*> caller <*> does not hold <*> limiting output 
1178,03-17,16:15:27.270,1702,2558,W,ActivityManager,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,27f087f4,<*> caller <*> does not hold <*> limiting output 
1179,03-17,16:15:27.283,2626,8682,W,PhoneInterfaceManager,shouldBlockLocation running ...,f40c901d,<*> running <*> 
1180,03-17,16:15:27.284,2626,8682,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,b5f8f0ab,<*> <*> 
1181,03-17,16:15:27.305,2626,2808,W,PhoneInterfaceManager,shouldBlockLocation running ...,f40c901d,<*> running <*> 
1182,03-17,16:15:27.305,2626,2808,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,b5f8f0ab,<*> <*> 
1183,03-17,16:15:27.628,1702,2107,W,ActivityManager,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,27f087f4,<*> caller <*> does not hold <*> limiting output 
1184,03-17,16:15:27.828,1702,2107,I,DisplayManagerService,stopWifiDisplayScanLocked record.mWifiDisplayScanRequested=false,921c68bb,<*> <*> false 
1185,03-17,16:15:27.828,1702,2107,I,DisplayManagerService,stopWifiDisplayScanLocked mWifiDisplayScanRequestCount=<*>,e0afaf2b,<*> <*> <*> 
1186,03-17,16:15:27.829,1702,27365,D,ActivityManager,cleanUpApplicationRecord -- <*>,e0afaf2b,<*> <*> <*> 
1187,03-17,16:15:27.830,1702,27365,I,ActivityManager,"cleanUpApplicationRecordLocked, pid: <*>, restart: false",df8ba77e,<*> <*> <*> <*> false 
1188,03-17,16:15:27.830,1702,27365,I,ActivityManager,"cleanUpApplicationRecordLocked, reset pid: <*>, euid: <*>",9d555061,<*> reset <*> <*> <*> <*> 
1189,03-17,16:15:28.099,2626,8682,W,PhoneInterfaceManager,shouldBlockLocation running ...,f40c901d,<*> running <*> 
1190,03-17,16:15:28.100,2626,8682,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,b5f8f0ab,<*> <*> 
1191,03-17,16:15:28.488,1702,1820,I,DisplayPowerController,HBM brightnessIn =<*>,51904032,HBM <*> <*> 
1192,03-17,16:15:28.489,1702,1820,I,DisplayPowerController,HBM brightnessOut =<*>,51904032,HBM <*> <*> 
1193,03-17,16:15:28.489,1702,1820,D,DisplayPowerController,"Animating brightness: target=<*>, rate=<*>",63e01e22,Animating <*> target <*> rate <*> 
1194,03-17,16:15:28.790,1702,1820,I,DisplayPowerController,HBM brightnessIn =<*>,51904032,HBM <*> <*> 
1195,03-17,16:15:28.790,1702,1820,I,DisplayPowerController,HBM brightnessOut =<*>,51904032,HBM <*> <*> 
1196,03-17,16:15:28.790,1702,1820,D,DisplayPowerController,"Animating brightness: target=<*>, rate=<*>",63e01e22,Animating <*> target <*> rate <*> 
1197,03-17,16:15:29.091,1702,1820,I,DisplayPowerController,HBM brightnessIn =<*>,51904032,HBM <*> <*> 
1198,03-17,16:15:29.091,1702,1820,I,DisplayPowerController,HBM brightnessOut =<*>,51904032,HBM <*> <*> 
1199,03-17,16:15:29.091,1702,1820,D,DisplayPowerController,"Animating brightness: target=<*>, rate=<*>",63e01e22,Animating <*> target <*> rate <*> 
1200,03-17,16:15:29.173,2626,2643,W,PhoneInterfaceManager,shouldBlockLocation running ...,f40c901d,<*> running <*> 
1201,03-17,16:15:29.173,2626,2643,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,b5f8f0ab,<*> <*> 
1202,03-17,16:15:29.392,1702,1820,I,DisplayPowerController,HBM brightnessIn =<*>,51904032,HBM <*> <*> 
1203,03-17,16:15:29.392,1702,1820,I,DisplayPowerController,HBM brightnessOut =<*>,51904032,HBM <*> <*> 
1204,03-17,16:15:29.392,1702,1820,D,DisplayPowerController,"Animating brightness: target=<*>, rate=<*>",63e01e22,Animating <*> target <*> rate <*> 
1205,03-17,16:15:29.694,1702,1820,I,DisplayPowerController,HBM brightnessIn =<*>,51904032,HBM <*> <*> 
1206,03-17,16:15:29.694,1702,1820,I,DisplayPowerController,HBM brightnessOut =<*>,51904032,HBM <*> <*> 
1207,03-17,16:15:29.694,1702,1820,D,DisplayPowerController,"Animating brightness: target=<*>, rate=<*>",63e01e22,Animating <*> target <*> rate <*> 
1208,03-17,16:15:29.995,1702,1820,I,DisplayPowerController,HBM brightnessIn =<*>,51904032,HBM <*> <*> 
1209,03-17,16:15:29.995,1702,1820,I,DisplayPowerController,HBM brightnessOut =<*>,51904032,HBM <*> <*> 
1210,03-17,16:15:29.995,1702,1820,D,DisplayPowerController,"Animating brightness: target=<*>, rate=<*>",63e01e22,Animating <*> target <*> rate <*> 
1211,03-17,16:15:30.026,1702,3694,W,ActivityManager,getTasks: caller <*> does not hold REAL_GET_TASKS; limiting output,27f087f4,<*> caller <*> does not hold <*> limiting output 
1212,03-17,16:15:30.297,1702,1820,I,DisplayPowerController,HBM brightnessIn =<*>,51904032,HBM <*> <*> 
1213,03-17,16:15:30.297,1702,1820,I,DisplayPowerController,HBM brightnessOut =<*>,51904032,HBM <*> <*> 
1214,03-17,16:15:30.297,1702,1820,D,DisplayPowerController,"Animating brightness: target=<*>, rate=<*>",63e01e22,Animating <*> target <*> rate <*> 
1215,03-17,16:15:30.599,1702,1820,I,DisplayPowerController,HBM brightnessIn =<*>,51904032,HBM <*> <*> 
1216,03-17,16:15:30.599,1702,1820,I,DisplayPowerController,HBM brightnessOut =<*>,51904032,HBM <*> <*> 
1217,03-17,16:15:30.599,1702,1820,D,DisplayPowerController,"Animating brightness: target=<*>, rate=<*>",63e01e22,Animating <*> target <*> rate <*> 
1218,03-17,16:15:30.902,1702,1820,I,DisplayPowerController,HBM brightnessIn =<*>,51904032,HBM <*> <*> 
1219,03-17,16:15:30.903,1702,1820,I,DisplayPowerController,HBM brightnessOut =<*>,51904032,HBM <*> <*> 
1220,03-17,16:15:30.903,1702,1820,D,DisplayPowerController,"Animating brightness: target=<*>, rate=<*>",63e01e22,Animating <*> target <*> rate <*> 
1221,03-17,16:15:31.202,1702,1820,I,DisplayPowerController,HBM brightnessIn =<*>,51904032,HBM <*> <*> 
1222,03-17,16:15:31.202,1702,1820,I,DisplayPowerController,HBM brightnessOut =<*>,51904032,HBM <*> <*> 
1223,03-17,16:15:31.202,1702,1820,D,DisplayPowerController,"Animating brightness: target=<*>, rate=<*>",63e01e22,Animating <*> target <*> rate <*> 
1224,03-17,16:15:32.289,1702,3693,W,ActivityManager,getTasks: caller <*> does not hold REAL_GET_TASKS; limiting output,27f087f4,<*> caller <*> does not hold <*> limiting output 
1225,03-17,16:15:33.396,1702,2558,I,NotificationManager,"cancelNotificationWithTag pid <*>,uid = <*>,tag = null,pkg =com.tencent.mobileqq,id =<*>",54bff1d6,<*> pid <*> <*> <*> <*> <*> 
1226,03-17,16:15:33.396,1702,1702,I,NotificationManager,"cancelNotification,index:-<*>",9e08cdfc,<*> 
1227,03-17,16:15:33.398,1702,3137,I,NotificationManager,"cancelNotificationWithTag pid <*>,uid = <*>,tag = null,pkg =com.tencent.mobileqq,id =<*>",54bff1d6,<*> pid <*> <*> <*> <*> <*> 
1228,03-17,16:15:33.398,1702,1702,I,NotificationManager,"cancelNotification,index:-<*>",9e08cdfc,<*> 
1229,03-17,16:15:33.419,1702,8290,I,NotificationManager,enqueueNotificationInternal: pkg=com.tencent.mobileqq id=<*> notification=Notification(pri=<*> contentView=null vibrate=[<*>] sound=null tick defaults=<*> flags=<*> color=<*> vis=PRIVATE),e5707e9c,<*> <*> <*> <*> <*> notification <*> <*> <*> null <*> <*> <*> null <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1230,03-17,16:15:33.424,1702,1702,I,NotificationManager,enqueueNotificationInternal: n.getKey = <*>|com.tencent.mobileqq|<*>|null|<*>,e0afaf2b,<*> <*> <*> 
1231,03-17,16:15:33.426,28601,29239,V,AudioManager,getRingerMode...,9e08cdfc,<*> 
1232,03-17,16:15:33.427,1702,1702,I,NotificationManager,"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?false",b5f6193c,<*> <*> <*> <*> 
1233,03-17,16:15:33.427,1702,1702,I,NotificationManager,"updateLightsLocked,turn off notificationLight",ba4b4838,<*> off <*> 
1234,03-17,16:15:33.438,2227,2227,I,PhoneStatusBar,addNotification key=<*>|com.tencent.mobileqq|<*>|null|<*>,e0afaf2b,<*> <*> <*> 
1235,03-17,16:15:33.524,2227,2227,I,PanelView,mHeadsUpExistenceChangedRunnable,9e08cdfc,<*> 
1236,03-17,16:15:33.527,2227,2227,D,PhoneStatusBar,disable: < expand ICONS* alerts SYSTEM_INFO* back home recent clock navigationbar search quick_settings >,5015fe66,<*> <*> expand <*> alerts <*> back home recent clock <*> search <*> <*> 
1237,03-17,16:15:33.527,2227,2227,I,PhoneStatusBar,suspendAutohide,9e08cdfc,<*> 
1238,03-17,16:15:33.529,2227,2227,I,PhoneStatusBar,"updateNotificationShade: total=<*>, active=<*>",9f0871f1,<*> total <*> active <*> 
1239,03-17,16:15:33.529,2227,2227,I,PhoneStatusBar,removeNotificationChildren,9e08cdfc,<*> 
1240,03-17,16:15:33.530,2227,2227,I,PhoneStatusBar,"updateNotificationShade: total=<*>, active=<*>",9f0871f1,<*> total <*> active <*> 
1241,03-17,16:15:33.530,2227,2227,I,PhoneStatusBar,removeNotificationChildren,9e08cdfc,<*> 
1242,03-17,16:15:33.530,1702,2113,I,NotificationManager,Marking notification as seen <*>|com.tencent.mobileqq|<*>|null|<*>,d0efa7c0,<*> notification <*> <*> <*> 
1243,03-17,16:15:33.533,1702,17621,I,NotificationManager,onNotificationExpansionChanged called,6e8ca25a,<*> called 
1244,03-17,16:15:33.554,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
1245,03-17,16:15:33.554,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,b5f8f0ab,<*> <*> 
1246,03-17,16:15:33.652,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
1247,03-17,16:15:33.652,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,b5f8f0ab,<*> <*> 
1248,03-17,16:15:33.691,1702,1736,W,ActivityManager,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,27f087f4,<*> caller <*> does not hold <*> limiting output 
1249,03-17,16:15:34.294,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=-<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
1250,03-17,16:15:34.294,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,b5f8f0ab,<*> <*> 
1251,03-17,16:15:34.297,2227,2318,I,PhoneStatusBar,logNotificationVisibilityChanges runInThread start,ca69a5dd,<*> <*> start 
1252,03-17,16:15:34.298,1702,14640,I,NotificationManager,onNotificationVisibilityChanged called,6e8ca25a,<*> called 
1253,03-17,16:15:34.299,2227,2318,I,PhoneStatusBar,logNotificationVisibilityChanges runInThread over,bb6009b8,<*> <*> over 
1254,03-17,16:15:35.413,1702,1820,I,DisplayPowerController,HBM brightnessIn =<*>,51904032,HBM <*> <*> 
1255,03-17,16:15:35.414,1702,1820,I,DisplayPowerController,HBM brightnessOut =<*>,51904032,HBM <*> <*> 
1256,03-17,16:15:35.414,1702,1820,D,DisplayPowerController,"Animating brightness: target=<*>, rate=<*>",63e01e22,Animating <*> target <*> rate <*> 
1257,03-17,16:15:36.842,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",67ce1993,<*> <*> <*> event <*> flags <*> uid <*> 
1258,03-17,16:15:36.843,1702,2105,D,PowerManagerService,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",6e9a7275,ready <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1259,03-17,16:15:36.912,3714,3714,V,AudioManager,playSoundEffect   effectType: <*>,e0afaf2b,<*> <*> <*> 
1260,03-17,16:15:36.912,3714,3714,V,AudioManager,querySoundEffectsEnabled...,9e08cdfc,<*> 
1261,03-17,16:15:36.921,1702,2113,I,ActivityManager,"START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=<*> cmp=com.example.android.notepad/.NotePadActivity bnds=[<*>,<*>][<*>,<*>]} from uid <*> on display <*>",44a31d94,START <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> from uid <*> on display <*> 
1262,03-17,16:15:36.922,1702,2113,I,ActivityManager,"ActivityRecord info: ActivityInfo{<*> com.example.android.notepad.NotePadActivity}, euid: <*>",d9f54b8a,<*> <*> <*> <*> <*> <*> 
1263,03-17,16:15:36.937,1702,2113,D,PowerManagerService,"acquire lock=<*>, flags=<*>, tag=""*launch*"", name=android, ws=WorkSource{<*>}, uid=<*>, pid=<*>",b774c78c,acquire lock <*> flags <*> tag <*> name <*> ws <*> uid <*> pid <*> 
1264,03-17,16:15:36.937,1702,2113,D,PowerManagerService,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",6e9a7275,ready <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1265,03-17,16:15:36.938,1702,2113,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",e87e3e25,Acquiring suspend blocker <*> 
1266,03-17,16:15:37.011,1702,8303,I,WindowManager,"rotationForOrientationLw(orient=-<*>, last=<*>); user=<*> USER_ROTATION_LOCKED",b6505de7,<*> <*> last <*> user <*> <*> 
1267,03-17,16:15:37.011,1702,8303,I,WindowManager,"Application requested orientation -<*>, got rotation <*> which has compatible metrics",ba4401e8,Application requested orientation <*> got rotation <*> which has compatible metrics 
1268,03-17,16:15:37.077,1702,14638,I,WindowManager,The change in focus caused us to need to do a layout begin,a784cefe,The change in focus caused us to need to do a layout begin 
1269,03-17,16:15:37.077,1702,14638,I,WindowManager,The change in focus caused us to need to do a layout end,46a31510,The change in focus caused us to need to do a layout end 
1270,03-17,16:15:37.078,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",6e501209,<*> vis <*> mask <*> <*> <*> <*> <*> diff <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1271,03-17,16:15:37.079,2227,2227,I,PhoneStatusBar,cancelAutohide,9e08cdfc,<*> 
1272,03-17,16:15:37.079,2227,2227,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=<*>, SystemUiVisibility=<*>",b5f6193c,<*> <*> <*> <*> 
1273,03-17,16:15:37.138,1702,10454,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=com.android.systemui/.recents.RecentsActivity bnds=[<*>,<*>][<*>,<*>] }",e39149bc,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1274,03-17,16:15:37.138,1702,10454,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=<*> cmp=com.android.incallui/.InCallActivity (has extras) }",df836ded,<*> <*> <*> <*> <*> act <*> <*> <*> <*> <*> <*> <*> <*> 
1275,03-17,16:15:37.138,1702,10454,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }",e39149bc,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1276,03-17,16:15:37.138,1702,10454,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=com.tencent.qqmusic/.business.lockscreen.LockScreenActivity (has extras) }",e39149bc,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1277,03-17,16:15:37.138,1702,10454,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=com.android.contacts.action.CHOOSE_SUB dat=tel:xxxxxxxxxxx flg=<*> cmp=com.android.contacts/.ChooseSubActivity (has extras) }",bb90447b,<*> <*> <*> <*> <*> act <*> dat <*> <*> <*> <*> <*> <*> <*> <*> 
1278,03-17,16:15:37.138,1702,10454,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.VIEW dat=file:///storage/emulated/<*>/Tencent/QQfile_recv/b.apk typ=application/vnd.android.package-archive flg=<*> cmp=com.android.packageinstaller/.PackageInstallerActivity (has extras) }",57e5d45c,<*> <*> <*> <*> <*> act <*> dat <*> typ <*> <*> <*> <*> <*> <*> <*> <*> 
1279,03-17,16:15:37.138,1702,10454,D,ActivityManager,"getRecentTasks: num=<*>,flags=<*>,totalTasks=<*>",4518c80c,<*> num <*> <*> <*> 
1280,03-17,16:15:37.139,1702,10454,D,ActivityManager,getRecentTasks: topActivity=ComponentInfo{com.example.android.notepad/com.example.android.notepad.NoteEditor},e0afaf2b,<*> <*> <*> 
1281,03-17,16:15:37.153,1702,2639,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=com.android.systemui/.recents.RecentsActivity bnds=[<*>,<*>][<*>,<*>] }",e39149bc,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1282,03-17,16:15:37.153,1702,2639,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=<*> cmp=com.android.incallui/.InCallActivity (has extras) }",df836ded,<*> <*> <*> <*> <*> act <*> <*> <*> <*> <*> <*> <*> <*> 
1283,03-17,16:15:37.153,1702,2639,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }",e39149bc,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1284,03-17,16:15:37.153,1702,2639,D,ActivityManager,"getRecentTasks: num=<*>,flags=<*>,totalTasks=<*>",4518c80c,<*> num <*> <*> <*> 
1285,03-17,16:15:37.153,1702,2639,D,ActivityManager,getRecentTasks: topActivity=ComponentInfo{com.example.android.notepad/com.example.android.notepad.NoteEditor},e0afaf2b,<*> <*> <*> 
1286,03-17,16:15:37.178,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",6e501209,<*> vis <*> mask <*> <*> <*> <*> <*> diff <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
